"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN25LA162","ACC","200057","2025-04-22T13:25:00Z","Fayetteville","Arkansas","United States",,"N4795C",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"CESSNA","T210N",,,,"false",,,,,,,,,"Initial Climb","In work",,,"",""
"ENG25WA030","INC","200056","2025-04-22T04:00:00Z","Budapest",,"Hungary",,"SP-RZUb",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","737",,,,"false",,,,,,,,,"Takeoff","N/A",,,"","None"
"DCA25LA190","ACC","200055","2025-04-20T04:00:00Z","Tulsa","Oklahoma","United States",,"N461WN",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","737-7H4",,,,"false",,,"SCHD",,"121",,,"SOUTHWEST AIRLINES CO","Enroute","In work",,,"",""
"WPR25LA138","ACC","200048","2025-04-19T11:42:00Z","Hood River","Oregon","United States",,"N5786S","115","false","Aviation","",,,"None","0","0","0","0",,,,,"45.674118","-121.52271","SCHWEIZER","SGS 2-33A","GLI","4S2","KEN JERNSTEDT AIRFIELD","false","0",,,"INST","091","Substantial","VMC","HOOD RIVER SOARING INC","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200048/pdf"
"WPR25LA136","ACC","200044","2025-04-19T11:06:00Z","Phoenix","Arizona","United States",,"N321WC",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CHAPIN WALLACE HADLEY","SENIOR AERO SPORT",,,,"false",,,,,,,,,"Approach","In work",,,"",""
"ERA25FA179","ACC","200037","2025-04-19T10:16:00Z","Trilla","Illinois","United States",,"N4679U",,"false","Aviation","",,,"Fatal","4","0","0","4","0",,,,,,"CESSNA","180",,,,"false",,,,,"091",,"IMC",,"Uncontrolled Descent","In work",,,"",""
"WPR25LA140","ACC","200050","2025-04-19T09:50:00Z","Placerville","California","United States",,"N6682S","15067482","false","Aviation","",,,"None","0","0","0","0",,,,,"38.725591999999999","-120.74894999999999","CESSNA","150","AIR","PVF","PLACERVILLE","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200050/pdf"
"WPR25LA141","ACC","200051","2025-04-18T12:10:00Z","Placerville","California","United States",,"N1286B","5913","false","Aviation","",,,"None","0","0","0","0",,,,,"38.799660000000003","-120.73742","LUSCOMBE","8","AIR","01CL","SWANSBORO COUNTRY","false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200051/pdf"
"CEN25LA160","ACC","200039","2025-04-18T10:47:00Z","Danevang","Texas","United States",,"N5416",,"false","Aviation","",,,,,,,,,,,,,,"GRUMMAN","G164",,,,"false",,,,"AAPL","137",,"VMC","NELSON FLYERS INC","Maneuvering","In work",,,"",""
"WPR25LA142","ACC","200053","2025-04-15T02:35:00Z","West Jordan","Utah","United States",,"N15984",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","PA28",,,,"false",,,,"INST",,,,,"Takeoff","In work",,,"",""
"WPR25LA134","ACC","200020","2025-04-14T18:00:00Z","Amboy","Washington","United States",,"N16671",,"false","Aviation","",,,,,,,,,,,,,,"BELL","206B",,,,"false",,,,,,,,"SARKINEN PLUMBING INC","Enroute","In work",,,"",""
"DCA25WA191","ACC","200059","2025-04-14T15:35:00Z","El-Oued",,"Algeria",,"7T-VKK",,"false","Aviation","",,,"Serious","0","1","2","3",,,,,,,"BOEING","737",,,,"false",,,,,,,,"Air Algerie","Enroute","N/A",,,"","None"
"WPR25LA130","ACC","200015","2025-04-14T10:03:00Z","Elko","Nevada","United States",,"N9088G",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,,,"REPPERT MERLYN R","HURRICANE HP",,,,"false",,,,"PERS","091",,"VMC",,"Landing","In work",,,"",""
"ERA25LA182","ACC","200046","2025-04-13T18:40:00Z","Elmore","Alabama","United States",,"N744RA","AA2A0122","false","Aviation","",,,"Minor","0","0","1","1",,,,,"32.518560000000001","-86.28604","ROBB AVIATION LLC","AVENTURA II","AIR","NA",,"true","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200046/pdf"
"ERA25LA180","ACC","200042","2025-04-13T16:40:00Z","Punta Gorda","Florida","United States",,"N815B",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"LUSCOMBE","8F",,,,"false",,,,,,,,,"Landing","In work",,,"",""
"WPR25LA131","ACC","200016","2025-04-13T13:42:00Z","Green Valley","Arizona","United States",,"N3797W","32-725","false","Aviation","",,,"None","0","0","0","0",,,,,"31.903151000000001","-111.07858","PIPER","PA-32-260","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200016/pdf"
"ERA25LA176","ACC","200009","2025-04-13T12:00:00Z","Kingston","Ohio","United States",,"N6653F","15063253","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"39.485619999999997","-82.814139999999995","CESSNA","150","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200009/pdf"
"WPR25LA133","ACC","200018","2025-04-13T04:00:00Z","Erie","Nevada","United States",,"N182VE",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","182L",,,,"false",,,,,,,,,"Enroute","In work",,,"",""
"WPR25MA128","ACC","200005","2025-04-12T12:06:00Z","Copake","New York","United States",,"N635TA",,"false","Aviation","",,,"Fatal","6","0","0","6",,,,,,,"MITSUBISHI","MU-2B-40",,,,"false",,,,"PERS","091",,,"DYNAMIC SPINE SOLUTIONS LLC","Enroute","In work",,,"",""
"ANC25LA034","ACC","200007","2025-04-12T12:00:00Z","Girdwood","Alaska","United States",,"N916GG","52236","false","Aviation","",,,"Minor","0","0","2","2",,,,,"60.967826000000002","-149.12065999999999","CESSNA","182B","AIR","AQY","Girdwood","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200007/pdf"
"CEN25LA155","ACC","200013","2025-04-11T19:20:00Z","Brady","Texas","United States",,"UNREG",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,,,"QUICKSILVER","MX II",,,,"false",,,,,"091",,,,"Maneuvering","In work",,,"",""
"WPR25FA127","ACC","200002","2025-04-11T19:06:00Z","Justin","Texas","United States",,"N121DF",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"FREEMAN DARCY L","SABERWING",,,,"false",,,,,,,,,"Approach","In work",,,"",""
"GAA25WA143","ACC","200047","2025-04-11T15:11:00Z","Fes",,"Morocco",,"CN-TKC",,"false","Aviation","",,,"Minor","0","0","3","3",,,,,,,"HAWKER","800XPi",,,,"false",,,,,,,,,"Landing","N/A",,,"",""
"WPR25FA126","ACC","200001","2025-04-11T14:02:00Z","Delano","Tennessee","United States",,"N7026V",,"false","Aviation","",,,"Fatal","3","0","0","3",,,,,,,"MOONEY","M20F",,,,"false",,,,"PERS","091",,,"CLEAR AYR LLC","Enroute","In work",,,"",""
"ERA25FA173","ACC","199995","2025-04-11T10:30:00Z","Boca Raton","Florida","United States",,"N8930N",,"false","Aviation","",,,"Fatal","3","0","0","3",,,,,,,"CESSNA","310R",,,,"false",,,,"PERS","091",,,,"Takeoff","In work",,,"",""
"WPR25LA125","ACC","199996","2025-04-10T20:03:00Z","Idaho Falls","Idaho","United States",,"N190CG",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","190",,,,"false",,,,,,,,,"Landing","In work",,,"",""
"GAA25WA137","ACC","200010","2025-04-10T16:30:00Z","Cabo San Lucas",,"Mexico",,"N1948Z",,"false","Aviation","",,,"Serious","0","1","0","1","0",,,,,,"GULFSTREAM AEROSPACE","G-V",,,,"false",,,,"BUS","135",,"VMC","Talon Air","Landing","N/A",,,"","None"
"ERA25MA171","ACC","199991","2025-04-10T15:15:00Z","Jersey City","New Jersey","United States",,"N216MH",,"false","Aviation","",,,"Fatal","6","0","0","6","0",,,,,,"BELL","206L-4",,,,"false",,,"NSCH","AOBV","091",,"VMC",,"Enroute","In work",,,"",""
"WPR25LA132","ACC","200017","2025-04-10T14:43:00Z","Oakland","California","United States",,"N7779K","18052728","false","Aviation","",,,"None","0","0","0","0",,,,,"37.721299999999999","-122.22069999999999","CESSNA","180J","AIR","OAK","SAN FRANCISCO BAY OAKLAND INTL","false","1",,,"PERS","091","Substantial","VMC","SEVENTY SIX JULIET LLC","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200017/pdf"
"CEN25FA151","ACC","199989","2025-04-10T09:04:00Z","Cape Fair","Missouri","United States",,"N83952","7AC-2637","false","Aviation","",,,"Fatal","1","1","0","2",,,,,"36.732275999999999","-93.573733000000004","AERONCA","7AC","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199989/pdf"
"WPR25LA129","ACC","200008","2025-04-10T04:00:00Z","Casa Grande","Arizona","United States",,"N1371D",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","170A",,,,"false",,,,,,,,,"Landing","In work",,,"",""
"ERA25LA169","ACC","199984","2025-04-09T15:07:00Z","Fredericksburg","Virginia","United States",,"N2Z",,"false","Aviation","",,,"Serious","0","1","1","2","0",,,,,,"BEECH","A36",,,,"false",,,,,,,,"TWO ZULU LLC","Enroute","In work",,,"",""
"CEN25LA152","ACC","199990","2025-04-09T11:45:00Z","Jeanerette","Louisiana","United States",,"N941KW",,"false","Aviation","",,,"Serious","0","1","0","1","0",,,,,,"WATERS KENNETH R","CORBEN JUNIOR ACE",,,,"false",,,,,,,,,"Landing","In work",,,"",""
"ANC25LA033","ACC","200006","2025-04-09T10:30:00Z","Bethel","Alaska","United States",,"N57617","18-7709125","false","Aviation","",,,"None","0","0","0","0",,,,,"60.801349999999999","-161.82300000000001","PIPER","PA-18-150","AIR",,,"false","1",,,"OWRK","091","Substantial","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200006/pdf"
"CEN25FA148","ACC","199980","2025-04-08T14:59:00Z","Haskell","Oklahoma","United States",,"N5RR","326","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"35.833362999999999","-95.662653000000006","ANUSIEWICZ","CASSUTT III M","AIR",,,"true","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199980/pdf"
"WPR25LA135","ACC","200022","2025-04-08T14:55:00Z","Douglas","Arizona","United States",,"N443VA","043","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.478424","-109.60035999999999","MARTIN UAV","VBAT","UNMANNED","DUG","BISBEE DOUGLAS INTL","false","1",,,"FLTS","091","Substantial","VMC","NORTHROP GRUMMAN","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200022/pdf"
"CEN25LA149","ACC","199982","2025-04-08T13:08:00Z","Platteville","Wisconsin","United States",,"N568RD","30-15-03","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"42.685220000000001","-90.454583999999997","PPHU EKOLOT","KR-030 TOPAZ","AIR","PVB",,"false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199982/pdf"
"CEN25LA147","ACC","199978","2025-04-08T08:54:00Z","Zeeland","Michigan","United States",,"N6561F",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"CESSNA","150F",,,,"false",,,,"INST","091",,,,"Approach","In work",,,"",""
"CEN25LA153","ACC","200011","2025-04-07T14:30:00Z","Wausau","Wisconsin","United States",,"N1526F","1850869","false","Aviation","",,,"None","0","0","0","0","0",,,,"44.924416999999998","-89.622609999999995","CESSNA","185","AIR","AUW","WAUSAU DOWNTOWN","false","1",,,"PERS","091","Substantial","VMC","KEMPER KARL R","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200011/pdf"
"CEN25LA146","ACC","199973","2025-04-07T09:03:00Z","Ault","Colorado","United States",,"N8282V","28-8116060","false","Aviation","",,,"None","0","0","0","0","0",,,,"40.724857","-104.61811","PIPER","PA-28-161","AIR",,,"false","1",,,"INST","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199973/pdf"
"WPR25LA124","ACC","199972","2025-04-07T06:05:00Z","North Bend","Oregon","United States",,"N826E",,"false","Aviation","",,,"Serious","0","1","4","5",,,,,,,"HONDA AIRCRAFT CO LLC","HA-420",,,,"false",,,,"UNK","091",,"Unknown","ANDY LEAVITT ENTERPRISES LLC","Landing","In work",,,"",""
"CEN25LA150","ACC","199986","2025-04-06T17:00:00Z","Fairbury","Nebraska","United States",,"N9926C","S-30","false","Aviation","",,,"None","0","0","0","0","0",,,,"40.181899999999999","-97.1678","SILVAIRE","8F","AIR","FBY",,"false","1",,,"INST","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199986/pdf"
"DCA25WA177","INC","199967","2025-04-06T04:00:00Z","Bay of Biscay",,"France",,"OY-JZK",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737-800",,,,"false",,,,,,,,,"Enroute","N/A",,,"","None"
"DCA25WA182","INC","200021","2025-04-05T20:00:00Z","Cairo",,"Egypt",,"SU-GEK",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737",,,,"false",,,,,"129",,,"EgyptAir","Approach","N/A",,,"","None"
"ERA25LA168","ACC","199977","2025-04-04T14:17:00Z","Vero Beach","Florida","United States",,"N333SE","34-7350091","false","Aviation","",,,"None","0","0","0","0","0",,,,"27.653517000000001","-80.415495000000007","PIPER","PA-34-200","AIR","VRB","Vero Beach Regional Airport","false","2",,,"INST","091","Substantial","VMC","PARIS AIR INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199977/pdf"
"ERA25LA166","ACC","199960","2025-04-03T12:22:00Z","Sanford","Florida","United States",,"N1910M","18264475","false","Aviation","",,,"Minor","0","0","1","1",,,,,"28.781181","-81.252381999999997","CESSNA","182","AIR","SFB","ORLANDO SANFORD INTL","false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199960/pdf"
"CEN25FA144","ACC","199955","2025-04-02T20:30:00Z","Raceland","Louisiana","United States",,"N1574P","21061258","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"29.701865000000002","-90.651850999999994","CESSNA","210L","AIR","HUM","HOUMA-TERREBONNE","false","1",,,"INST","091","Destroyed","IMC","SOUTHERN SEAPLANE INC","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199955/pdf"
"GAA25WA133","ACC","199976","2025-04-02T07:30:00Z","Rondonopolis",,"Brazil",,"PP-PSO","3232037","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"-16.483889000000001","-54.770277999999998","PIPER","PA32","AIR","SDWC","Agropastori Bom Pastor Aerodrome","false","1",,,,"NUSN","Destroyed",,,"Approach","N/A",,"Prelim","","None"
"DCA25WA181","INC","200019","2025-04-02T04:00:00Z","Mexico City",,"Mexico",,"XA-MFO",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737",,,,"false",,,,,,,,,"Landing","N/A",,,"","None"
"ERA25LA164","ACC","199950","2025-04-01T20:00:00Z","Hickory","North Carolina","United States",,"N79514",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,,,"CESSNA","172N",,,,"false",,,,"INST","091",,"VMC",,"Approach","In work",,,"",""
"ERA25FA163","ACC","199949","2025-04-01T17:04:00Z","Uhrichsville","Ohio","United States",,"N8242Q",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"CESSNA","310Q",,,,"false",,,,"PERS","091",,"VMC",,"Approach","In work",,,"",""
"ERA25LA161","ACC","199945","2025-04-01T09:30:00Z","Martinsville","Virginia","United States",,"N84065","7AC-2752","false","Aviation","",,,"Minor","0","0","1","1",,,,,"36.635849999999998","-80.029944999999998","AERONCA","7AC","AIR","MTV","BLUE RIDGE","false","1",,,"PERS","091","Substantial","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199945/pdf"
"GAA25WA132","ACC","199970","2025-04-01T04:00:00Z","Bergen",,"Norway",,"LN-SDB",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"CHAMPION","8KCAB",,,,"false",,,,,,,,,"Unknown","N/A",,,"","None"
"ERA25FA158","ACC","199937","2025-03-30T10:34:00Z","Franklin Township","New Jersey","United States",,"N319TM","9993","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"40.472693","-74.539323999999993","CIRRUS DESIGN CORP","SR22","AIR",,,"false","1",,,"PERS","091","Substantial","IMC","Elite Flight Experience","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199937/pdf"
"GAA25WA135","ACC","199993","2025-03-29T17:03:00Z","9 de Julio","Other Foreign","Argentina",,"LV-CDK","150689487","false","Aviation","",,,"None","0","0","0","0",,,,,"-35.418081000000001","-60.859608999999999","CESSNA","150","AIR","SAZX","Nueve De Julio","false","1",,,"INST","NUSN","Substantial",,,"Approach","N/A",,"Prelim","","None"
"CEN25FA141","ACC","199935","2025-03-29T12:21:00Z","Brooklyn Park","Minnesota","United States",,"N721MB","91","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"45.149816999999999","-93.336188000000007","SOCATA","TBM700A","AIR","ANE",,"false","1",,,"PERS","091","Destroyed","IMC","DGW Enterprises LLC","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199935/pdf"
"WPR25LA123","ACC","199940","2025-03-29T10:23:00Z","Marana","Arizona","United States",,"N70265","BDU-155","false","Aviation","",,,"None","0","0","0","0",,,,,"32.410179999999997","-111.22020000000001","PARK RODERIC B","KITFOX IV","AIR",,,"false","1",,,"PERS","091","Substantial",,"CHRISTENSEN KRISTOPHER E","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199940/pdf"
"ANC25LA029","ACC","199938","2025-03-29T09:10:00Z","Manley Hot Springs","Alaska","United States",,"N733KV","17268360","false","Aviation","",,,"None","0","0","0","0",,,,,"64.997086999999993","-150.64331999999999","CESSNA","172N","AIR","MLY","MANLEY HOT SPRINGS","false","1",,,"INST","091","Substantial","VMC","Proflite of Alaska, LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199938/pdf"
"ERA25LA160","ACC","199943","2025-03-28T18:05:00Z","Chuluota","Florida","United States",,"N8318A",,"false","Aviation","",,,"Minor","0","0","1","1","0",,,,,,"DAVID M LEBLANC","162F",,,,"false",,,,"PERS","091",,"VMC",,"Takeoff","In work",,,"",""
"GAA25WA127","ACC","199939","2025-03-28T11:13:00Z","Antanhol",,"Portugal",,"CS-EBF",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","152",,,,"false",,,,,,,,,"Initial Climb","N/A",,,"",""
"ERA25LA162","ACC","199947","2025-03-28T08:45:00Z","Bennettsville","South Carolina","United States",,"N8EV","80568","false","Aviation","",,,"Serious","0","1","0","1",,,,,"34.621709000000003","-79.734358999999998","RUYS NICHOLAS G","RV-8","AIR","BBP","Marlboro County Jetport","false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199947/pdf"
"CEN25LA140","ACC","199933","2025-03-28T07:30:00Z","Cash","Arkansas","United States",,"N41687","802A-0309","false","Aviation","",,,"None","0","0","0","0",,,,,"35.791977000000003","-90.935896","AIR TRACTOR INC","AT-802A","AIR",,,"false","1",,,"AAPL","137","Substantial",,"Over The Top Aviation Inc","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199933/pdf"
"ERA25LA159","ACC","199941","2025-03-27T12:40:00Z","New Port Richey","Florida","United States",,"N28790","1551","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.214247","-82.726847000000006","SILVAIRE","LUSCOMBE 8A","AIR",,,"false","1",,,"PERS","091","Substantial",,,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199941/pdf"
"ANC25LA028","ACC","199932","2025-03-27T12:00:00Z","Royal Kunia","Hawaii","United States",,"N261FC","28-24697","false","Aviation","",,,"Minor","0","0","2","2",,,,,"21.412103999999999","-158.03393","PIPER","PA-28-140","AIR","NONE",,"false","1",,,"INST","091","Substantial","VMC",,"Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199932/pdf"
"DCA25LA173","ACC","199959","2025-03-27T12:00:00Z","Claveria","Other Foreign","Philippines",,"N27958",,"false","Aviation","",,,"Serious","0","1","4","5","0",,,,,,"BOEING","787-9",,,,"false",,,"SCHD",,"121",,,"UNITED AIRLINES INC","Enroute","In work",,,"",""
"CEN25LA138","ACC","199928","2025-03-27T04:00:00Z","Rifle","Colorado","United States",,"N9310B",,"false","Aviation","",,,,"0","0","0","0",,,,,,,"CESSNA","175",,,,"false",,,,"PERS","091",,,,"Standing","In work",,,"",""
"WPR25LA119","ACC","199920","2025-03-26T11:50:00Z","San Carlos","California","United States",,"N180ZR","31662","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.512594","-122.25032","CESSNA","180","AIR","SQL","SAN CARLOS","false","1",,,"INST","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199920/pdf"
"CEN25LA137","ACC","199918","2025-03-26T11:00:00Z","Jacksonville","Texas","United States",,"N7770J",,"false","Aviation","",,,,,,,,,,,,,,"JUST","HIGHLANDER",,,,"false",,,,,,,,,"Landing","In work",,,"",""
"WPR25LA120","ACC","199924","2025-03-26T10:15:00Z","Madras","Oregon","United States",,"N1418C","22-1175","false","Aviation","",,,"None","0","0","0","0","0",,,,"44.666674999999998","-121.15346","PIPER","PA-22","AIR","S33","Madras Municipal","false","1",,,"PERS","091","Substantial","VMC","Christian Morris","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199924/pdf"
"GAA25WA126","ACC","199927","2025-03-26T04:00:00Z","Euiseong","Other Foreign","Republic Of Korea",,"HL9313",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"SIKORSKY","S76",,,,"false",,,,"FIRF","NUSN",,,"Air Palace, Co.","Unknown","N/A",,,"","None"
"WPR25LA118","ACC","199914","2025-03-25T15:00:00Z","Hobbs","New Mexico","United States",,"N7530U","10411","false","Aviation","",,,"Minor","0","0","1","1",,,,,"32.687348999999998","-103.21751999999999","ROBINSON HELICOPTER COMPANY","R44 II","HELI","HOB","LEA COUNTY RGNL","false","1",,,"INST","091","Substantial","VMC","FLAP AIR HELICOPTER SERVICE INC","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199914/pdf"
"WPR25LA121","ACC","199925","2025-03-25T09:30:00Z","Tracy","California","United States",,"N9528D","22-6444","false","Aviation","",,,"None","0","0","0","0",,,,,"37.688895000000002","-121.44157","PIPER","PA-22-160","AIR","TCY","TRACY MUNI","false","1",,,"PERS","091","Substantial","VMC","Ben Goldspink","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199925/pdf"
"CEN25LA143","ACC","199948","2025-03-25T07:49:00Z","Ruston","Louisiana","United States",,"N6006K",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"HILLER","UH12-ET",,,,"false",,,,"AAPL","137",,,"Summit Helicopters, Inc.","Maneuvering","In work",,,"",""
"DCA25WA183","OCC","200024","2025-03-24T21:55:00Z","Venizia","Other Foreign","Italy",,"EI-DPI",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737",,,,"false",,,"SCHD",,"129",,,"RyanAir","Standing","N/A",,,"","None"
"CEN25LA145","ACC","199956","2025-03-24T10:30:00Z","Nacogdoches","Texas","United States",,"N439FJ","584","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.577763999999998","-94.710110999999998","COSTRUZIONI AERONAUTICHE TECNA","P2002 SIERRA MKII","AIR","OCH","A L Mangham Jr. Regional","false","1",,,"PERS","091","Substantial","VMC","HCH AVIATION HOLDINGS LLC - SERIES N439FJ","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199956/pdf"
"GAA25WA120","ACC","199908","2025-03-23T04:00:00Z","Santiago Atitlan","Other Foreign","Guatemala",,"N919RV",,"false","Aviation","",,,"Minor","0","0","2","2","0",,,,,,"ALAN D HAM","VANS RV-7A",,,,"false",,,,,,,,,"Unknown","N/A",,,"","None"
"GAA25WA118","ACC","199897","2025-03-22T16:05:00Z","Vereda El Corzo","Other Foreign","Colombia",,"HK-1035G",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CESSNA","177RG",,,,"false",,,,,,,,,"Enroute","N/A",,,"","None"
"GAA25WA122","ACC","199913","2025-03-22T14:55:00Z","El Perico",,"Mexico",,"N210YP","21064899","false","Aviation","",,,"None","0","0","0","0",,,,,"20.183333000000001","-98.633332999999993","CESSNA","T210R","AIR",,,"false","1",,,,"NUSN","Substantial",,"AVIATION TRUST COMPANY LLC TRUSTEE","Enroute","N/A",,"Prelim","","None"
"DCA25WA167","ACC","199930","2025-03-22T14:43:00Z","Jazeera","Other Foreign","Somalia",,"5Y-RBA",,"false","Aviation","",,,"Fatal","5","0","0","5","0",,,,,,"DE HAVILLAND","DHC5",,,,"false",,,"NSCH",,"NUSC",,,"Trident Aviation Ltd","Unknown","N/A",,,"","None"
