index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType
2752,ACC,2021-03-26T16:24:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BEECH,200,AIR,,false,,,,UNK,Destroyed,,Emergency Descent,,Prelim
2753,ACC,2021-03-26T16:00:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,DIAMOND AIRCRAFT IND INC,DA20-C1,AIR,VDF,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
2754,ACC,2021-03-26T15:27:00Z,False,Aviation,8/16/2022 0:00,Serious,0.0,2.0,0.0,2.0,BEECH,35,AIR,XBP,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
2755,ACC,2021-03-26T15:15:00Z,False,Aviation,8/19/2022 0:00,Serious,0.0,2.0,2.0,4.0,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,false,1,REC,AOBV,091,Substantial,VMC,Maneuvering,Completed,Final
2756,INC,2021-03-26T10:40:00Z,False,Aviation,5/27/2022 0:00,,0.0,0.0,0.0,0.0,BOMBARDIER INC,CL-600-2C10,AIR,CAK,false,2,TF,,121,Minor,VMC,Initial Climb,Completed,Final
2757,ACC,2021-03-26T08:45:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,150L,AIR,MZJ,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2758,ACC,2021-03-25T12:30:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,HUGHES,369D,HELI,,false,1,TS,EXLD,133,Substantial,VMC,Maneuvering,Completed,Final
2759,INC,2021-03-24T22:43:00Z,False,Aviation,,,,,,,BOEING,757-24APF,AIR,,false,2,,,121,,,Landing,,Prelim
2760,INC,2021-03-24T19:49:00Z,False,Aviation,,,,,,,777,FF2,AIR,,false,,,,NUSC,,,Taxi,,Prelim
2761,ACC,2021-03-24T16:00:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-32-260,AIR,BTV,false,1,REC,PERS,091,Substantial,VMC,Taxi,Completed,Final
2762,ACC,2021-03-24T12:19:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,207A,AIR,LRD,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2763,ACC,2021-03-24T00:21:00Z,False,Aviation,4/19/2023 0:00,Serious,0.0,2.0,0.0,2.0,MOONEY,M20B,AIR,FST,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2764,ACC,2021-03-23T09:00:00Z,False,Aviation,9/21/2022 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,172S,AIR,PAE,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2765,INC,2021-03-23T04:00:00Z,False,Aviation,,Serious,0.0,4.0,2.0,6.0,AEROSPATIALE,AS350,HELI,,false,,,,NUSN,Substantial,,Enroute,,Prelim
2766,ACC,2021-03-22T17:00:00Z,False,Aviation,7/5/2022 0:00,,0.0,0.0,0.0,0.0,Sonex,WAIEX,AIR,DYL,true,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2767,ACC,2021-03-22T16:00:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,T337G,AIR,NHK,false,2,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2768,ACC,2021-03-22T12:30:00Z,False,Aviation,8/16/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-30,AIR,,false,2,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2769,INC,2021-03-22T01:50:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,747,AIR,OMDW,false,,,,129,Minor,,Enroute,,Prelim
2770,ACC,2021-03-21T08:35:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-180,AIR,OQN,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2771,ACC,2021-03-20T22:17:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,NUSC,Destroyed,,Landing,,Prelim
2772,ACC,2021-03-20T15:30:00Z,False,Aviation,10/19/2021 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,A185F,AIR,FAI,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2773,ACC,2021-03-20T09:25:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,CAMERON BALLOONS,Z-90,BALL,,false,0,,PERS,091,Substantial,VMC,Approach,Completed,Final
2774,ACC,2021-03-20T07:04:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CESSNA,208,AIR,,false,,,,NUSN,Destroyed,,Enroute,,Prelim
2775,ACC,2021-03-19T16:15:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,BEECH,A36,AIR,TPO,false,1,REC,BUS,091,Substantial,VMC,Landing,Completed,Final
2776,ACC,2021-03-19T09:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,,false,,,,NUSN,Substantial,,Unknown,,Prelim
2777,ACC,2021-03-19T04:00:00Z,False,Aviation,,Fatal,4.0,0.0,0.0,4.0,BELL,206,HELI,,false,,,,UNK,Unknown,,Enroute,,Prelim
2778,ACC,2021-03-18T16:15:00Z,False,Aviation,12/6/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,182K,AIR,VGT,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
2779,ACC,2021-03-18T14:27:00Z,False,Aviation,9/21/2022 0:00,,0.0,0.0,0.0,0.0,DAVIS DAN B,LANCAIR EVOLUTION,AIR,,false,1,TP,PERS,091,Substantial,VMC,Enroute,Completed,Final
2780,ACC,2021-03-18T12:53:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,210,AIR,MAI,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2781,INC,2021-03-18T04:00:00Z,False,Aviation,,,,,,,MCDONNELL DOUGLAS,DC-9-83,AIR,,false,,,,NUSC,,,Standing,,Prelim
2782,ACC,2021-03-18T00:30:00Z,False,Aviation,10/19/2021 0:00,,0.0,0.0,0.0,0.0,BEECH,B19,AIR,TWF,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
2783,ACC,2021-03-17T16:00:00Z,False,Aviation,,,,,,,CESSNA,188,AIR,,false,,,,129,Unknown,,Unknown,,Prelim
2784,ACC,2021-03-17T15:26:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,CFO,false,1,REC,PUBU,PUBU,Substantial,VMC,Takeoff,Completed,Final
2785,ACC,2021-03-17T12:45:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-18-150,AIR,9S5,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2786,ACC,2021-03-17T12:00:00Z,False,Aviation,,,,,,,CESSNA,172,AIR,,false,,,,NUSN,Unknown,,Enroute,,Prelim
2787,ACC,2021-03-17T11:55:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,BURG FREDERICK S,ZEN CH701,AIR,PVT,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2788,ACC,2021-03-17T10:55:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-12,AIR,EIK,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2789,ACC,2021-03-17T10:00:00Z,False,Aviation,,Fatal,1.0,2.0,0.0,3.0,ROBINSON,R44,HELI,,false,,,,NUSN,Destroyed,,Unknown,,Prelim
2790,ACC,2021-03-16T16:00:00Z,False,Aviation,9/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,PIPER,PA28,AIR,16S,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2791,INC,2021-03-16T14:45:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,NUSC,,,Approach,,Prelim
2792,ACC,2021-03-16T13:19:00Z,False,Aviation,1/6/2022 0:00,Serious,0.0,1.0,0.0,1.0,BOMBARDIER INC,CL-600-2C10,AIR,KLAX,false,2,TF,,121,,VMC,Standing,Completed,Final
2793,ACC,2021-03-16T12:52:00Z,False,Aviation,6/8/2023 0:00,Serious,0.0,1.0,0.0,1.0,SCHEMPP-HIRTH K G,MINI-NIMBUS C,GLI,6FL0,false,0,,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2794,ACC,2021-03-16T10:40:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-161,AIR,FPR,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
2795,ACC,2021-03-16T07:45:00Z,False,Aviation,9/20/2021 0:00,Minor,0.0,0.0,2.0,2.0,BELL,206,HELI,,false,1,TS,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
2796,ACC,2021-03-16T04:00:00Z,False,Aviation,,,,,,,CESSNA,152,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
2797,INC,2021-03-15T15:55:00Z,False,Aviation,,,,,,,BOEING,747,AIR,,false,,,,NUSC,,,Taxi,,Prelim
2798,ACC,2021-03-15T15:14:00Z,False,Aviation,6/14/2023 0:00,Minor,0.0,0.0,1.0,1.0,SOCATA,MS894A,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2799,ACC,2021-03-15T15:00:00Z,False,Aviation,1/6/2022 0:00,Serious,0.0,1.0,0.0,1.0,BOEING,777-223,AIR,KDFW,false,2,TF,,121,,VMC,Approach,Completed,Final
2800,ACC,2021-03-15T14:58:00Z,False,Aviation,2/24/2023 0:00,Fatal,3.0,1.0,0.0,2.0,BEECH,B36,AIR,HWO,false,1,REC,PERS,091,Destroyed,VMC,Initial Climb,Completed,Final
2801,ACC,2021-03-15T10:30:00Z,False,Aviation,4/5/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,T210M,AIR,U00,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2802,ACC,2021-03-15T09:40:00Z,False,Aviation,11/4/2022 0:00,,0.0,0.0,0.0,0.0,AIR TRACTOR INC,AT-602,AIR,PVT,false,1,TP,AAPL,137,Minor,VMC,Maneuvering,Completed,Final
2803,ACC,2021-03-15T09:26:00Z,False,Aviation,,,,,,,ROBINSON,R44,HELI,,false,,,,NUSN,Substantial,,Enroute,,Prelim
2804,ACC,2021-03-14T14:00:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER AIRCRAFT INC,PA 46-350P,AIR,RAS,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2805,ACC,2021-03-13T14:55:00Z,False,Aviation,9/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,BELL,206B,HELI,,false,1,TS,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
2806,ACC,2021-03-13T14:00:00Z,False,Aviation,,Minor,0.0,0.0,4.0,4.0,ROBINSON HELICOPTER COMPANY,R44 II,HELI,LLIB,false,1,,PERS,NUSN,Substantial,,Initial Climb,,Prelim
2807,ACC,2021-03-13T09:05:00Z,False,Aviation,8/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,150H,AIR,,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2808,INC,2021-03-13T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,Honda,HA-420,AIR,,false,,,,NUSN,Minor,,Landing,,Prelim
2809,ACC,2021-03-12T17:45:00Z,False,Aviation,10/19/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,208B,AIR,VAK,false,1,TP,BUS,135,Substantial,VMC,Taxi,Completed,Final
2810,ACC,2021-03-12T17:30:00Z,False,Aviation,10/19/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-18A 150,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
2811,ACC,2021-03-12T13:10:00Z,False,Aviation,9/29/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-22-135,AIR,ORCS,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2812,ACC,2021-03-11T20:53:00Z,False,Aviation,3/1/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,421,AIR,1A5,false,2,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2813,ACC,2021-03-11T16:30:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,AVIAT AIRCRAFT INC,A-1C-180,AIR,MYL,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2814,ACC,2021-03-11T15:00:00Z,False,Aviation,9/20/2021 0:00,Serious,0.0,1.0,0.0,1.0,CUBCRAFTERS INC,CC11-160,AIR,,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2815,INC,2021-03-11T01:35:00Z,False,Aviation,,,,,,,AIRBUS,A300,AIR,,false,,,,NUSC,Minor,,Takeoff,,Prelim
2816,ACC,2021-03-10T03:30:00Z,False,Aviation,9/14/2022 0:00,Minor,0.0,0.0,1.0,1.0,BEECH,95-B55 (T42A),AIR,CBK,false,2,REC,PERS,091,Substantial,VMC,Standing,Completed,Final
2817,ACC,2021-03-09T16:39:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,ROBINSON HELICOPTER CO,R66,HELI,,false,1,TS,PERS,091,Substantial,VMC,Landing,Completed,Final
2818,ACC,2021-03-09T13:45:00Z,False,Aviation,9/22/2021 0:00,,0.0,0.0,0.0,0.0,BEECH,Sierra,AIR,AUG,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
2819,ACC,2021-03-09T13:15:00Z,False,Aviation,7/26/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,170,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2820,ACC,2021-03-07T18:30:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,PHILLIP B ROLLS,PITTS 12-EH,AIR,RBL,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2821,ACC,2021-03-07T14:20:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,A185F,AIR,PUB,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2822,ACC,2021-03-07T13:58:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-32RT-300,AIR,3NR3,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2823,ACC,2021-03-07T10:52:00Z,False,Aviation,9/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,190,AIR,CMA,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2824,ACC,2021-03-06T13:55:00Z,False,Aviation,12/17/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-20,AIR,MRI,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
2825,ACC,2021-03-06T13:17:00Z,False,Aviation,8/16/2022 0:00,Fatal,1.0,1.0,0.0,2.0,BEECH,35,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2826,ACC,2021-03-06T10:58:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,AEROPRO CZ S R O,A220,AIR,FNL,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2827,ACC,2021-03-06T07:10:00Z,False,Aviation,7/19/2022 0:00,Fatal,1.0,0.0,0.0,1.0,AVIAT,A-1B,AIR,,false,1,REC,PERS,091,Destroyed,VMC,Enroute,Completed,Final
2828,ACC,2021-03-05T18:45:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,BELL,212,HELI,,false,,,,UNK,Substantial,,Unknown,,Prelim
2829,ACC,2021-03-05T17:00:00Z,False,Aviation,8/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,POST,THORP T-18,AIR,HFY,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2830,ACC,2021-03-05T16:50:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,182,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
2831,ACC,2021-03-05T15:06:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,PIPER,PA-28-161,AIR,,false,1,,PERS,091,Destroyed,Unknown,Unknown,,Prelim
2832,ACC,2021-03-05T11:10:00Z,False,Aviation,7/20/2022 0:00,Serious,0.0,1.0,1.0,2.0,AERMACCHI,IMPALA MB-326M,AIR,,false,1,TF,INST,091,Destroyed,VMC,Maneuvering,Completed,Final
2833,ACC,2021-03-05T10:15:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,AIR TRACTOR INC,AT-402B,AIR,,false,1,TP,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
2834,ACC,2021-03-04T17:10:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,VASHON AIRCRAFT,RANGER R7,AIR,HMP,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
2835,ACC,2021-03-04T16:10:00Z,False,Aviation,1/19/2023 0:00,Fatal,1.0,0.0,0.0,1.0,BEECH,C23,AIR,14VA,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
2836,INC,2021-03-04T16:02:00Z,False,Aviation,,,,,,,Cessna,150,AIR,SKEJ,false,,,INST,091,Substantial,,Landing,,Prelim
2837,ACC,2021-03-04T16:00:00Z,False,Aviation,12/6/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,A185F,AIR,,false,1,REC,PERS,091,Substantial,VMC,Standing,Completed,Final
2838,ACC,2021-03-03T21:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA-31-350,AIR,,false,2,,,NUSN,Substantial,,Maneuvering,,Prelim
2839,INC,2021-03-03T19:13:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,501,AIR,UKKK,false,,,,NUSC,Minor,,Takeoff,,Prelim
2840,ACC,2021-03-03T18:45:00Z,False,Aviation,1/19/2023 0:00,Serious,0.0,1.0,1.0,2.0,CESSNA,172G,AIR,6K5,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
2841,ACC,2021-03-03T18:30:00Z,False,Aviation,10/19/2021 0:00,,0.0,0.0,0.0,0.0,TAYLORCRAFT,BC12-D,AIR,,false,1,REC,PERS,091,Substantial,VMC,Taxi,Completed,Final
2842,INC,2021-03-03T18:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,Hawker Beechcraft,4000,AIR,FAPG,false,,,,UNK,Unknown,,Landing,,Prelim
2843,ACC,2021-03-03T16:15:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,BEECH,23,AIR,RVN,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2844,ACC,2021-03-03T14:16:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,Wag-a-Bond Traveller,Wag-A-Bond,AIR,,false,,,,NUSN,Substantial,,Initial Climb,,Prelim
2845,ACC,2021-03-03T13:20:00Z,False,Aviation,9/21/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,150J,AIR,,false,1,REC,INST,091,Substantial,VMC,Enroute,Completed,Final
2846,ACC,2021-03-02T16:45:00Z,False,Aviation,1/19/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,210,AIR,MKG,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2847,ACC,2021-03-02T16:40:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA-30,AIR,,false,2,,,NUSN,Substantial,,Approach,,Prelim
2848,ACC,2021-03-02T16:39:00Z,False,Aviation,9/14/2022 0:00,Fatal,1.0,0.0,0.0,1.0,ROBINSON HELICOPTER CO,R66,HELI,,false,1,TS,PERS,091,Destroyed,Unknown,Enroute,Completed,Final
2849,INC,2021-03-02T12:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,Airbus Helicopters,AS355,HELI,,false,,,,UNK,,,Maneuvering,,Prelim
2850,ACC,2021-03-02T08:47:00Z,False,Aviation,1/31/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,P210N,AIR,NY0,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2851,ACC,2021-03-01T18:00:00Z,False,Aviation,1/6/2022 0:00,,0.0,0.0,0.0,0.0,BELL,APT70,UNMANNED,,false,4,ELEC,,PUBU,Substantial,VMC,Enroute,Completed,Final
2852,ACC,2021-03-01T05:00:00Z,False,Aviation,,Fatal,5.0,0.0,0.0,5.0,BEECH,B300,AIR,,false,,,,UNK,Substantial,,Unknown,,Prelim
2853,ACC,2021-02-28T22:30:00Z,False,Aviation,,,,,,,PIPER,PA25,AIR,,false,,,,NUSN,Unknown,,Unknown,,Prelim
2854,ACC,2021-02-28T17:05:00Z,False,Aviation,8/20/2021 0:00,Serious,0.0,1.0,0.0,1.0,PIPER,J3C,AIR,2J0,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
2855,ACC,2021-02-28T16:56:00Z,False,Aviation,10/19/2021 0:00,,0.0,0.0,0.0,0.0,CESSNA,U206G,AIR,8KA,false,1,REC,,135,Substantial,VMC,Landing,Completed,Final
2856,ACC,2021-02-28T13:30:00Z,False,Aviation,12/20/2022 0:00,Fatal,1.0,1.0,0.0,2.0,LUSCOMBE,8E,AIR,FD15,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
2857,ACC,2021-02-28T12:15:00Z,False,Aviation,10/20/2021 0:00,,0.0,0.0,0.0,0.0,PIPER,PA 46-350P,AIR,ASE,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2858,ACC,2021-02-27T18:00:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,ROBINSON,R22,HELI,,true,1,,,UNK,Substantial,,Maneuvering,,Prelim
2859,ACC,2021-02-27T16:15:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,PIGGOTT JOHN H,BEARHAWK,AIR,2W3,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2860,ACC,2021-02-27T12:16:00Z,False,Aviation,1/31/2023 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,150E,AIR,AVQ,false,1,REC,POSI,091,Substantial,VMC,Approach,Completed,Final
2861,ACC,2021-02-27T11:30:00Z,False,Aviation,8/19/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-23,AIR,OSH,false,2,REC,INST,091,Substantial,VMC,Landing,Completed,Final
2862,ACC,2021-02-27T11:00:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,GEORGE MATTHEW WAGONER,ZENITH 601 HD,AIR,X36,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2863,INC,2021-02-27T01:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,767-316,AIR,,false,2,,,NUSC,,,Enroute,,Prelim
2864,ACC,2021-02-26T19:11:00Z,False,Aviation,3/22/2023 0:00,Fatal,3.0,0.0,0.0,3.0,CESSNA,R182,AIR,GVL,false,1,REC,PERS,091,Destroyed,IMC,Initial Climb,Completed,Final
2865,ACC,2021-02-26T18:15:00Z,False,Aviation,10/19/2021 0:00,Serious,0.0,1.0,1.0,2.0,DIAMOND AIRCRAFT IND INC,DA 40,AIR,,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
2866,ACC,2021-02-26T16:40:00Z,False,Aviation,10/13/2022 0:00,,0.0,0.0,0.0,0.0,ROBINSON HELICOPTER,R44,HELI,,false,1,REC,OWRK,091,Substantial,VMC,Maneuvering,Completed,Final
2867,ACC,2021-02-26T16:30:00Z,False,Aviation,8/20/2021 0:00,,0.0,0.0,0.0,0.0,HUGHES,369,HELI,,false,1,TS,AOBV,091,Substantial,VMC,Maneuvering,Completed,Final
2868,ACC,2021-02-26T15:45:00Z,False,Aviation,3/1/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,LNA,false,1,,INST,091,Substantial,VMC,Enroute,Completed,Final
2869,ACC,2021-02-26T13:05:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,BEECH,G35,AIR,TUS,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2870,ACC,2021-02-25T17:30:00Z,False,Aviation,8/20/2021 0:00,Serious,0.0,1.0,0.0,1.0,QUICKSILVER,MXII,AIR,,true,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
2871,ACC,2021-02-25T12:26:00Z,False,Aviation,9/7/2023 0:00,Serious,0.0,2.0,0.0,2.0,DASSAULT AVIATION,MIRAGE F1 B,AIR,PAM,false,1,TJ,PUBU,PUBU,Substantial,VMC,Takeoff,Completed,Final
2872,ACC,2021-02-24T23:59:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,EUROCOPTER,EC130,HELI,RVS,false,1,TS,,135,Substantial,VMC,Landing,Completed,Final
2873,INC,2021-02-24T20:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,M7 Aerospace,SA-227,AIR,,false,,,,NUSN,Minor,,Enroute,,Prelim
2874,ACC,2021-02-24T17:00:00Z,False,Aviation,9/21/2022 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,182F,AIR,,false,1,REC,PERS,091,Substantial,VMC,Standing,Completed,Final
2875,ACC,2021-02-24T15:00:00Z,False,Aviation,10/15/2021 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,172B,AIR,NONE,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2876,ACC,2021-02-24T14:18:00Z,False,Aviation,,,,,,,CESSNA,177RG,AIR,,false,,,,UNK,Substantial,,Enroute,,Prelim
2877,ACC,2021-02-24T12:04:00Z,False,Aviation,8/15/2023 0:00,Fatal,1.0,0.0,0.0,1.0,STEINMAN MARK E,LANCAIR 320,AIR,,true,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
2878,ACC,2021-02-24T11:50:00Z,False,Aviation,9/20/2021 0:00,,0.0,0.0,0.0,0.0,American,AA-1B,AIR,SJN,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
2879,ACC,2021-02-24T10:46:00Z,False,Aviation,8/20/2021 0:00,Serious,0.0,1.0,1.0,2.0,TURCOTTE JR ROBERT L,RV6,AIR,7B3,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
2880,ACC,2021-02-23T17:45:00Z,False,Aviation,8/16/2022 0:00,,0.0,0.0,0.0,0.0,MOONEY,M20E,AIR,LVK,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
2881,ACC,2021-02-23T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,ROBINSON,R66,HELI,,false,,,,129,Substantial,,Maneuvering,,Prelim
2882,ACC,2021-02-22T18:56:00Z,False,Aviation,6/22/2023 0:00,Fatal,1.0,0.0,0.0,1.0,VANS,RV7,AIR,M25,true,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
